194.150	4.385
194.410	4.421
194.670	4.441
194.930	4.308
195.190	4.373
195.450	4.323
195.700	4.370
195.960	4.304
196.220	4.320
196.480	4.253
196.740	4.241
197.000	4.247
197.260	4.277
197.520	4.258
197.770	4.276
198.030	4.252
198.290	4.295
198.550	4.253
198.810	4.282
199.070	4.268
199.330	4.288
199.590	4.311
199.850	4.259
200.100	4.193
200.360	4.200
200.620	4.166
200.880	4.157
201.140	4.108
201.400	4.106
201.660	4.078
201.920	4.053
202.180	4.085
202.440	4.048
202.690	4.060
202.950	4.077
203.210	4.028
203.470	4.108
203.730	4.078
203.990	4.139
204.250	4.107
204.510	4.265
204.770	4.236
205.030	4.195
205.290	4.180
205.550	4.191
205.810	4.184
206.070	4.195
206.320	4.159
206.580	4.191
206.840	4.161
207.100	4.146
207.360	3.954
207.620	3.975
207.880	3.971
208.140	3.939
208.400	3.897
208.660	3.945
208.920	3.974
209.180	3.978
209.440	3.967
209.700	3.964
209.960	3.995
210.220	4.069
210.480	4.015
210.740	4.049
211.000	4.020
211.260	4.040
211.520	3.974
211.780	3.963
212.040	3.905
212.300	3.912
212.560	3.876
212.820	3.908
213.080	3.809
213.340	3.881
213.600	3.787
213.860	3.895
214.120	3.856
214.380	3.883
214.640	3.835
214.900	3.931
215.160	3.883
215.420	3.993
215.680	3.957
215.940	4.065
216.200	4.059
216.460	4.137
216.720	4.065
216.980	4.195
217.240	4.181
217.500	4.216
217.760	4.204
218.020	4.263
218.280	4.218
218.540	4.271
218.800	4.232
219.060	4.277
219.320	4.247
219.580	4.331
219.840	4.230
220.100	4.279
220.360	4.263
220.620	4.307
220.880	4.253
221.140	4.324
221.400	4.288
221.660	4.347
221.920	4.291
222.180	4.343
222.440	4.323
222.710	4.387
222.970	4.348
223.230	4.420
223.490	4.345
223.750	4.391
224.010	4.290
224.270	4.371
224.530	4.302
224.790	4.364
225.050	4.297
225.310	4.345
225.570	4.291
225.830	4.348
226.100	4.309
226.360	4.369
226.620	4.329
226.880	4.352
227.140	4.264
227.400	4.302
227.660	4.259
227.920	4.290
228.180	4.195
228.440	4.277
228.700	4.195
228.970	4.168
229.230	4.161
229.490	4.170
229.750	4.160
230.010	4.210
230.270	4.155
230.530	4.159
230.790	4.117
231.050	4.108
231.320	3.956
231.580	4.046
231.840	4.034
232.100	4.046
232.360	4.005
232.620	4.040
232.880	3.875
233.150	3.874
233.410	3.804
233.670	3.920
233.930	3.916
234.190	4.061
234.450	4.009
234.710	4.029
234.980	3.990
235.240	4.057
235.500	4.025
235.760	4.119
236.020	4.081
236.280	4.167
236.540	4.054
236.810	4.118
237.070	4.017
237.330	4.077
237.590	4.047
237.850	4.073
238.110	3.990
238.380	4.005
238.640	4.008
238.900	4.071
239.160	3.998
239.420	4.041
239.690	4.001
239.950	4.108
240.210	4.058
